gbifID,institutionCode,collectionCode,occurrenceID,catalogNumber,recordNumber,recordedBy,fieldNumber,eventDate,year,month,day,eventRemarks,countryCode,stateProvince,locality,decimalLongitude,decimalLatitude,elevation,habitat,eventRemarks,references,basisOfRecord,taxonID,scientificNameID,family,genus,species,scientificName,taxonomicStatus,acceptedScientificName,datasetKey,mediaType,occurrenceRemarks,dynamicProperties,fieldNotes,reproductiveCondition,hasGeospatialIssues,hasCoordinate,coordinateUncertaintyInMeters,issue,image_url,acceptedScientificName_corr,Country_name,Binned_latitude
3800675335,UNITINS,HUTO,BRA:UNITINS:HUTO:8155,8155,9453,"Caxambu, M.G.",,2021-09-02T00:00:00,2021.0,9.0,2.0,,BR,Paraná,Propriedade da família Moreschi. Relevo suave - ondulado,-53.291667,-23.622583,405.0,,,,PRESERVED_SPECIMEN,,,Moraceae,Ficus,Ficus guaranitica,Ficus guaranitica Chodat,ACCEPTED,Ficus guaranitica Chodat,965b5ae5-7b2d-4155-a7ff-e9e496d70f90,,"Árvore com cerca de 4m, Heliófita, com latex alvo. Frutos alternos-espiralados, em pares. Interior pálido; Floresta Estacional Semidecidual Submontana",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Ficus citrifolia Mill.,Brazil,"(-30, -20]"
3762896390,ASU,Plants,84c898bf-e0e0-4f7e-bb0c-379cf83e0971,,,,,2011-02-14T00:00:00,2011.0,2.0,14.0,,PA,,Parque Natural Metropolitano,-79.5436,8.99495,112.0,"Tropical Moist Forest, soil order: Inceptisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29221038,PRESERVED_SPECIMEN,84571,,Moraceae,Ficus,Ficus citrifolia,Ficus citrifolia Mill.,ACCEPTED,Ficus citrifolia Mill.,e05fd4c2-4d77-4c50-880e-1b22096af300,,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,Ficus citrifolia Mill.,Panama,"(0, 10]"
3762895391,ASU,Plants,751f15b6-0fac-49f3-9194-e16e28169fad,,,,,2011-02-14T00:00:00,2011.0,2.0,14.0,,PA,,Parque Natural Metropolitano,-79.5436,8.99495,112.0,"Tropical Moist Forest, soil order: Inceptisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29221039,PRESERVED_SPECIMEN,84571,,Moraceae,Ficus,Ficus citrifolia,Ficus citrifolia Mill.,ACCEPTED,Ficus citrifolia Mill.,e05fd4c2-4d77-4c50-880e-1b22096af300,,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,Ficus citrifolia Mill.,Panama,"(0, 10]"
3762891674,ASU,Plants,dc901c4a-425f-44c4-b314-b3e7fb08cde5,,,,Tree#_549,2010-08-18T00:00:00,2010.0,8.0,18.0,,EC,,Maquipucuna,-78.62804,-0.1175,1555.0,"Tropical Lower Montane Wet Forest, soil order: Inceptisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29226771,PRESERVED_SPECIMEN,341024,,Moraceae,Ficus,Ficus citrifolia,Ficus dugandii Standl.,SYNONYM,Ficus citrifolia Mill.,e05fd4c2-4d77-4c50-880e-1b22096af300,StillImage,Tree#_549; Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/CSP21/CSP21191_lg.jpg,Ficus citrifolia Mill.,Ecuador,"(-10, 0]"
3762891487,ASU,Plants,ba1121da-a4af-41f0-8a86-e79fc4614a47,,,,,2009-07-10T00:00:00,2009.0,7.0,10.0,,PE,,Allpahuayo 2; ALP2,-73.42917,-3.96422,133.0,"Tropical Moist Forest, soil order: Entisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29222900,PRESERVED_SPECIMEN,341024,,Moraceae,Ficus,Ficus citrifolia,Ficus dugandii Standl.,SYNONYM,Ficus citrifolia Mill.,e05fd4c2-4d77-4c50-880e-1b22096af300,StillImage,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/CSP13/CSP13493.jpg,Ficus citrifolia Mill.,Peru,"(-10, 0]"
3762891395,ASU,Plants,afa91ef9-9d30-47c0-9380-8210fd950b0d,,,,,2011-02-14T00:00:00,2011.0,2.0,14.0,,PA,,Parque Natural Metropolitano,-79.5436,8.99495,112.0,"Tropical Moist Forest, soil order: Inceptisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29221037,PRESERVED_SPECIMEN,84571,,Moraceae,Ficus,Ficus citrifolia,Ficus citrifolia Mill.,ACCEPTED,Ficus citrifolia Mill.,e05fd4c2-4d77-4c50-880e-1b22096af300,,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,Ficus citrifolia Mill.,Panama,"(0, 10]"
3762889703,ASU,Plants,7c7e968f-7893-4596-a949-fcb7752c3856,,,,,2010-09-22T00:00:00,2010.0,9.0,22.0,,PE,,Los Amigos 1; LA1,-70.10998,-12.56279,235.0,"Tropical Moist Forest, soil order: Inceptisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29227324,PRESERVED_SPECIMEN,84571,,Moraceae,Ficus,Ficus citrifolia,Ficus citrifolia Mill.,ACCEPTED,Ficus citrifolia Mill.,e05fd4c2-4d77-4c50-880e-1b22096af300,StillImage,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/CSP22/CSP22353_lg.jpg,Ficus citrifolia Mill.,Peru,"(-20, -10]"
3762889397,ASU,Plants,9e1a6d72-1309-4988-a69c-aec4ef25d171,,,,,2011-02-14T00:00:00,2011.0,2.0,14.0,,PA,,Parque Natural Metropolitano,-79.5436,8.99495,112.0,"Tropical Moist Forest, soil order: Inceptisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29221050,PRESERVED_SPECIMEN,84571,,Moraceae,Ficus,Ficus citrifolia,Ficus citrifolia Mill.,ACCEPTED,Ficus citrifolia Mill.,e05fd4c2-4d77-4c50-880e-1b22096af300,,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,Ficus citrifolia Mill.,Panama,"(0, 10]"
3762887393,ASU,Plants,65d966e5-9a0c-4a4d-94d7-f259e2332ae3,,,,,2011-02-14T00:00:00,2011.0,2.0,14.0,,PA,,Parque Natural Metropolitano,-79.5436,8.99495,112.0,"Tropical Moist Forest, soil order: Inceptisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29221049,PRESERVED_SPECIMEN,84571,,Moraceae,Ficus,Ficus citrifolia,Ficus citrifolia Mill.,ACCEPTED,Ficus citrifolia Mill.,e05fd4c2-4d77-4c50-880e-1b22096af300,,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,Ficus citrifolia Mill.,Panama,"(0, 10]"
3762881443,ASU,Plants,be34d171-d3a3-4838-916c-685346b883d6,,,,,2009-08-03T00:00:00,2009.0,8.0,3.0,,PE,,Jenaro Herrera 1; JH1,-73.6468,-4.8991,124.0,"Tropical Moist Forest, soil order: Ultisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29222153,PRESERVED_SPECIMEN,341024,,Moraceae,Ficus,Ficus citrifolia,Ficus dugandii Standl.,SYNONYM,Ficus citrifolia Mill.,e05fd4c2-4d77-4c50-880e-1b22096af300,,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,Ficus citrifolia Mill.,Peru,"(-10, 0]"
